date,SMA
2019-03-05 15:11,175.5928
2019-03-05 15:12,175.5933
2019-03-05 15:13,175.5896
2019-03-05 15:14,175.5829
2019-03-05 15:15,175.5774
2019-03-05 15:16,175.5744
2019-03-05 15:17,175.5709
2019-03-05 15:18,175.5669
2019-03-05 15:19,175.5646
2019-03-05 15:20,175.5618
2019-03-05 15:21,175.5643
2019-03-05 15:22,175.5693
2019-03-05 15:23,175.572
2019-03-05 15:24,175.5766
2019-03-05 15:25,175.5836
2019-03-05 15:26,175.5901
2019-03-05 15:27,175.5941
2019-03-05 15:28,175.5936
2019-03-05 15:29,175.5925
2019-03-05 15:30,175.5945
2019-03-05 15:31,175.5935
2019-03-05 15:32,175.589
2019-03-05 15:33,175.5865
2019-03-05 15:34,175.5865
2019-03-05 15:35,175.589
2019-03-05 15:36,175.5895
2019-03-05 15:37,175.5948
2019-03-05 15:38,175.6003
2019-03-05 15:39,175.6023
2019-03-05 15:40,175.6043
2019-03-05 15:41,175.6078
2019-03-05 15:42,175.6113
2019-03-05 15:43,175.6149
2019-03-05 15:44,175.6182
2019-03-05 15:45,175.6239
2019-03-05 15:46,175.6314
2019-03-05 15:47,175.6392
2019-03-05 15:48,175.6529
2019-03-05 15:49,175.6685
2019-03-05 15:50,175.6819
2019-03-05 15:51,175.6904
2019-03-05 15:52,175.6999
2019-03-05 15:53,175.7084
2019-03-05 15:54,175.7144
2019-03-05 15:55,175.7154
2019-03-05 15:56,175.7179
2019-03-05 15:57,175.7189
2019-03-05 15:58,175.7194
2019-03-05 15:59,175.7239
2019-03-05 16:00,175.7169
2019-03-06 09:31,175.6689
2019-03-06 09:32,175.6134
2019-03-06 09:33,175.5412
2019-03-06 09:34,175.4639
2019-03-06 09:35,175.3839
2019-03-06 09:36,175.3109
2019-03-06 09:37,175.2401
2019-03-06 09:38,175.1809
2019-03-06 09:39,175.1229
2019-03-06 09:40,175.0615
2019-03-06 09:41,174.998
2019-03-06 09:42,174.9425
2019-03-06 09:43,174.895
2019-03-06 09:44,174.849
2019-03-06 09:45,174.803
2019-03-06 09:46,174.755
2019-03-06 09:47,174.6987
2019-03-06 09:48,174.6347
2019-03-06 09:49,174.5642
2019-03-06 09:50,174.5092
2019-03-06 09:51,174.4897
2019-03-06 09:52,174.4823
2019-03-06 09:53,174.4958
2019-03-06 09:54,174.5193
2019-03-06 09:55,174.5498
2019-03-06 09:56,174.5768
2019-03-06 09:57,174.6013
2019-03-06 09:58,174.6105
2019-03-06 09:59,174.6121
2019-03-06 10:00,174.6281
2019-03-06 10:01,174.654
2019-03-06 10:02,174.6715
2019-03-06 10:03,174.6864
2019-03-06 10:04,174.6976
2019-03-06 10:05,174.7111
2019-03-06 10:06,174.7281
2019-03-06 10:07,174.7624
2019-03-06 10:08,174.7999
2019-03-06 10:09,174.8504
2019-03-06 10:10,174.8959
2019-03-06 10:11,174.9499
2019-03-06 10:12,174.9943
2019-03-06 10:13,175.0338
2019-03-06 10:14,175.0714
2019-03-06 10:15,175.0969
2019-03-06 10:16,175.1214
2019-03-06 10:17,175.1334
2019-03-06 10:18,175.1486
2019-03-06 10:19,175.1661
2019-03-06 10:20,175.1771
2019-03-06 10:21,175.1839
2019-03-06 10:22,175.1789
2019-03-06 10:23,175.1721
2019-03-06 10:24,175.1708
2019-03-06 10:25,175.1663
2019-03-06 10:26,175.1603
2019-03-06 10:27,175.1501
2019-03-06 10:28,175.1456
2019-03-06 10:29,175.1306
2019-03-06 10:30,175.1106
2019-03-06 10:31,175.0866
2019-03-06 10:32,175.0651
2019-03-06 10:33,175.0381
2019-03-06 10:34,175.0085
2019-03-06 10:35,174.9788
2019-03-06 10:36,174.9501
2019-03-06 10:37,174.9371
2019-03-06 10:38,174.9246
2019-03-06 10:39,174.9131
2019-03-06 10:40,174.9001
2019-03-06 10:41,174.8853
2019-03-06 10:42,174.8876
2019-03-06 10:43,174.8931
2019-03-06 10:44,174.8986
2019-03-06 10:45,174.9061
2019-03-06 10:46,174.9163
2019-03-06 10:47,174.9155
2019-03-06 10:48,174.909
2019-03-06 10:49,174.9025
2019-03-06 10:50,174.904
2019-03-06 10:51,174.908
2019-03-06 10:52,174.9133
2019-03-06 11:05,174.9328
2019-03-06 11:06,174.9593
2019-03-06 11:07,174.9915
2019-03-06 11:08,175.0211
2019-03-06 11:09,175.0501
2019-03-06 11:10,175.0766
2019-03-06 11:11,175.1013
2019-03-06 11:12,175.1243
2019-03-06 11:13,175.1501
2019-03-06 11:14,175.1683
2019-03-06 11:15,175.1798
2019-03-06 11:16,175.1888
2019-03-06 11:17,175.2028
2019-03-06 11:18,175.2081
2019-03-06 11:19,175.2145
2019-03-06 11:20,175.224
2019-03-06 11:21,175.228
2019-03-06 11:22,175.229
2019-03-06 11:23,175.229
2019-03-06 11:24,175.2313
2019-03-06 11:25,175.2189
2019-03-06 11:26,175.1981
2019-03-06 11:27,175.1764
2019-03-06 11:28,175.1525
2019-03-06 11:29,175.1278
2019-03-06 11:30,175.1043
2019-03-06 11:31,175.0893
